PLAZA,fecha_apertura,Cliente Reagenda,CONFIRMACION DE VISITA,INCUMPLIMIENTO FUERA DE TIEMPO,Splitter,% incump. sobre total agendado
COATZA / MINA,11/11/2021,2,1,0,0,NA
COATZA / MINA,12/11/2021,0,1,0,0,1
COATZA / MINA,13/11/2021,2,4,1,0,9
COATZA / MINA,14/11/2021,0,1,0,0,1
COATZA / MINA,15/11/2021,3,2,4,0,11
COATZA / MINA,16/11/2021,2,3,5,0,10
COATZA / MINA,17/11/2021,0,7,4,0,10
COATZA / MINA,18/11/2021,2,6,3,0,10
COATZA / MINA,19/11/2021,2,1,1,0,4
COATZA / MINA,20/11/2021,0,2,2,0,4
COATZA / MINA,22/11/2021,1,0,0,0,1
COATZA / MINA,23/11/2021,2,3,0,0,7
COATZA / MINA,24/11/2021,1,1,2,0,4
COATZA / MINA,25/11/2021,1,4,1,0,5
COATZA / MINA,26/11/2021,0,1,0,0,NA
COATZA / MINA,27/11/2021,0,2,1,0,3
COATZA / MINA,28/11/2021,1,3,0,0,5
COATZA / MINA,29/11/2021,0,3,0,0,3
COATZA / MINA,01/12/2021,0,1,0,0,NA
COATZA / MINA,02/12/2021,0,0,1,0,1
COATZA / MINA,03/12/2021,0,3,1,0,NA
COATZA / MINA,04/12/2021,0,1,0,0,1
COATZA / MINA,06/12/2021,2,0,0,0,NA
COATZA / MINA,08/12/2021,0,1,0,0,2
COATZA / MINA,10/12/2021,0,3,0,0,5
COATZA / MINA,11/12/2021,0,0,1,0,2
COATZA / MINA,14/12/2021,0,1,0,0,1
COATZA / MINA,15/12/2021,1,0,0,0,1
COATZA / MINA,17/12/2021,0,1,2,0,3
COATZA / MINA,18/12/2021,0,3,0,0,3
COATZA / MINA,19/12/2021,1,0,0,0,2
COATZA / MINA,20/12/2021,0,3,2,0,7
COATZA / MINA,21/12/2021,0,3,3,0,NA
COATZA / MINA,22/12/2021,0,4,2,0,10
COATZA / MINA,23/12/2021,2,2,1,0,6
COATZA / MINA,24/12/2021,1,2,0,0,4
COATZA / MINA,27/12/2021,0,1,0,0,2
COATZA / MINA,28/12/2021,1,3,0,0,5
COATZA / MINA,29/12/2021,0,3,2,0,6
COATZA / MINA,30/12/2021,2,3,1,0,7
COATZA / MINA,31/12/2021,0,3,3,0,8
COATZA / MINA,01/01/2022,1,2,1,0,8
COATZA / MINA,02/01/2022,1,3,1,0,6
COATZA / MINA,03/01/2022,0,3,4,0,7
COATZA / MINA,04/01/2022,2,4,4,0,NA
COATZA / MINA,05/01/2022,0,0,1,0,1
COATZA / MINA,06/01/2022,1,1,0,0,2
COATZA / MINA,07/01/2022,1,3,0,0,4
COATZA / MINA,08/01/2022,0,1,0,0,1
COATZA / MINA,11/01/2022,0,3,0,0,3
COATZA / MINA,12/01/2022,0,2,1,0,3
COATZA / MINA,13/01/2022,0,3,0,0,3
COATZA / MINA,15/01/2022,1,2,0,0,4
COATZA / MINA,16/01/2022,0,3,0,0,NA
COATZA / MINA,17/01/2022,0,1,0,0,1
COATZA / MINA,18/01/2022,0,3,0,0,3
COATZA / MINA,19/01/2022,0,3,1,0,6
COATZA / MINA,20/01/2022,0,2,0,0,2
COATZA / MINA,21/01/2022,0,5,1,0,7
COATZA / MINA,22/01/2022,0,3,0,0,4
COATZA / MINA,23/01/2022,0,3,0,0,4
COATZA / MINA,24/01/2022,0,1,0,0,1
COATZA / MINA,25/01/2022,0,6,0,0,7
COATZA / MINA,26/01/2022,0,5,1,0,5
COATZA / MINA,27/01/2022,1,3,1,0,6
COATZA / MINA,29/01/2022,0,1,0,0,1
COATZA / MINA,30/01/2022,0,1,0,0,1
COATZA / MINA,31/01/2022,0,2,0,0,2
COATZA / MINA,01/02/2022,0,3,0,0,4
COATZA / MINA,02/02/2022,1,3,0,0,4
COATZA / MINA,04/02/2022,0,3,1,0,4
COATZA / MINA,05/02/2022,1,10,5,0,12
COATZA / MINA,06/02/2022,1,5,0,0,5
COATZA / MINA,07/02/2022,0,2,0,0,2
COATZA / MINA,08/02/2022,0,5,1,0,5
COATZA / MINA,09/02/2022,0,4,0,0,4
COATZA / MINA,10/02/2022,0,3,1,0,4
COATZA / MINA,11/02/2022,3,1,0,0,5
COATZA / MINA,12/02/2022,0,2,0,0,2
COATZA / MINA,13/02/2022,0,3,0,0,3
COATZA / MINA,14/02/2022,0,2,0,0,2
COATZA / MINA,15/02/2022,0,2,2,0,4
COATZA / MINA,16/02/2022,0,3,0,0,3
COATZA / MINA,17/02/2022,0,0,1,0,1
COATZA / MINA,18/02/2022,0,1,0,0,1
COATZA / MINA,19/02/2022,0,1,1,0,3
COATZA / MINA,20/02/2022,0,1,0,0,1
COATZA / MINA,21/02/2022,0,3,1,0,5
COATZA / MINA,22/02/2022,0,2,0,0,3
COATZA / MINA,23/02/2022,0,2,0,0,NA
COATZA / MINA,25/02/2022,1,0,1,0,2
COATZA / MINA,26/02/2022,0,2,0,0,2
COATZA / MINA,27/02/2022,1,3,0,0,5
COATZA / MINA,28/02/2022,0,3,0,0,3
COATZA / MINA,01/03/2022,0,1,0,0,1
COATZA / MINA,02/03/2022,0,1,1,0,2
COATZA / MINA,03/03/2022,1,2,0,0,4
COATZA / MINA,04/03/2022,0,1,0,0,1
COATZA / MINA,05/03/2022,0,1,0,0,1
COATZA / MINA,06/03/2022,0,1,0,0,2
COATZA / MINA,09/03/2022,0,1,1,0,3
COATZA / MINA,10/03/2022,0,1,0,0,1
COATZA / MINA,11/03/2022,0,1,0,0,1
COATZA / MINA,12/03/2022,1,4,0,0,7
COATZA / MINA,13/03/2022,1,0,0,0,1
COATZA / MINA,17/03/2022,0,1,0,0,1
COATZA / MINA,19/03/2022,1,0,0,0,1
COATZA / MINA,21/03/2022,0,1,0,0,2
COATZA / MINA,23/03/2022,0,2,1,0,4
COATZA / MINA,24/03/2022,0,1,0,0,NA
COATZA / MINA,25/03/2022,0,1,1,0,3
COATZA / MINA,26/03/2022,0,2,0,0,2
COATZA / MINA,27/03/2022,0,0,1,0,2
COATZA / MINA,29/03/2022,0,2,0,0,NA
COATZA / MINA,30/03/2022,0,1,0,0,1
COATZA / MINA,01/04/2022,2,2,1,0,6
COATZA / MINA,02/04/2022,1,4,0,0,6
COATZA / MINA,03/04/2022,0,1,0,0,2
COATZA / MINA,04/04/2022,1,0,0,0,2
COATZA / MINA,05/04/2022,0,1,0,0,1
COATZA / MINA,06/04/2022,1,2,0,0,3
COATZA / MINA,07/04/2022,0,3,0,0,NA
COLIMA / MANZANILLO,11/11/2021,0,1,0,0,NA
COLIMA / MANZANILLO,15/11/2021,0,0,1,0,NA
COLIMA / MANZANILLO,23/11/2021,1,0,0,0,NA
COLIMA / MANZANILLO,25/11/2021,0,1,0,0,50
COLIMA / MANZANILLO,02/12/2021,0,1,0,0,2
COLIMA / MANZANILLO,03/12/2021,0,1,0,0,NA
COLIMA / MANZANILLO,04/12/2021,0,1,0,0,4
COLIMA / MANZANILLO,05/12/2021,0,4,0,0,20
COLIMA / MANZANILLO,06/12/2021,0,1,0,0,NA
COLIMA / MANZANILLO,08/12/2021,0,1,0,0,6
COLIMA / MANZANILLO,09/12/2021,0,0,0,2,11
COLIMA / MANZANILLO,10/12/2021,1,1,0,0,15
COLIMA / MANZANILLO,12/12/2021,0,1,0,0,50
COLIMA / MANZANILLO,13/12/2021,0,2,1,0,23
COLIMA / MANZANILLO,14/12/2021,1,3,0,0,18
COLIMA / MANZANILLO,15/12/2021,0,1,0,0,2
COLIMA / MANZANILLO,16/12/2021,0,0,3,0,NA
COLIMA / MANZANILLO,17/12/2021,0,0,1,0,4
COLIMA / MANZANILLO,18/12/2021,0,1,0,0,3
COLIMA / MANZANILLO,20/12/2021,0,1,0,0,2
COLIMA / MANZANILLO,21/12/2021,1,2,0,0,NA
COLIMA / MANZANILLO,22/12/2021,0,4,4,0,16
COLIMA / MANZANILLO,23/12/2021,0,2,0,0,4
COLIMA / MANZANILLO,26/12/2021,0,0,1,0,3
COLIMA / MANZANILLO,27/12/2021,1,5,0,0,12
COLIMA / MANZANILLO,28/12/2021,3,4,0,0,13
COLIMA / MANZANILLO,29/12/2021,1,2,1,0,6
COLIMA / MANZANILLO,30/12/2021,0,0,0,1,1
COLIMA / MANZANILLO,31/12/2021,0,2,2,0,6
COLIMA / MANZANILLO,03/01/2022,0,1,0,0,2
COLIMA / MANZANILLO,04/01/2022,0,3,0,0,NA
COLIMA / MANZANILLO,05/01/2022,0,1,0,0,2
COLIMA / MANZANILLO,06/01/2022,1,2,1,0,6
COLIMA / MANZANILLO,07/01/2022,0,0,1,0,1
COLIMA / MANZANILLO,08/01/2022,2,0,0,0,4
COLIMA / MANZANILLO,09/01/2022,0,2,1,0,4
COLIMA / MANZANILLO,10/01/2022,4,11,4,0,NA
COLIMA / MANZANILLO,11/01/2022,1,3,0,0,4
COLIMA / MANZANILLO,12/01/2022,2,9,1,0,9
COLIMA / MANZANILLO,13/01/2022,0,2,0,0,3
COLIMA / MANZANILLO,14/01/2022,1,1,0,0,3
COLIMA / MANZANILLO,15/01/2022,3,3,0,0,9
COLIMA / MANZANILLO,16/01/2022,0,1,0,0,NA
COLIMA / MANZANILLO,18/01/2022,0,1,1,0,4
COLIMA / MANZANILLO,19/01/2022,0,2,1,0,7
COLIMA / MANZANILLO,20/01/2022,0,1,0,0,1
COLIMA / MANZANILLO,25/01/2022,0,2,2,0,8
COLIMA / MANZANILLO,26/01/2022,2,8,0,0,19
COLIMA / MANZANILLO,27/01/2022,1,0,0,0,2
COLIMA / MANZANILLO,28/01/2022,0,3,1,0,8
COLIMA / MANZANILLO,30/01/2022,0,1,1,0,4
COLIMA / MANZANILLO,31/01/2022,0,1,0,0,2
COLIMA / MANZANILLO,01/02/2022,0,1,0,0,2
COLIMA / MANZANILLO,02/02/2022,1,0,0,0,3
COLIMA / MANZANILLO,05/02/2022,0,1,0,0,3
COLIMA / MANZANILLO,07/02/2022,0,1,0,0,4
COLIMA / MANZANILLO,08/02/2022,0,1,0,0,3
COLIMA / MANZANILLO,09/02/2022,0,1,0,0,2
COLIMA / MANZANILLO,10/02/2022,0,1,2,0,7
COLIMA / MANZANILLO,12/02/2022,0,1,0,1,5
COLIMA / MANZANILLO,13/02/2022,1,0,0,0,3
COLIMA / MANZANILLO,14/02/2022,1,0,0,0,2
COLIMA / MANZANILLO,16/02/2022,0,1,0,0,2
COLIMA / MANZANILLO,18/02/2022,0,1,1,0,4
COLIMA / MANZANILLO,19/02/2022,1,0,0,0,3
COLIMA / MANZANILLO,21/02/2022,0,2,0,0,5
COLIMA / MANZANILLO,22/02/2022,0,3,0,0,10
COLIMA / MANZANILLO,23/02/2022,1,0,0,0,NA
COLIMA / MANZANILLO,25/02/2022,1,1,1,0,6
COLIMA / MANZANILLO,26/02/2022,0,2,0,0,4
COLIMA / MANZANILLO,28/02/2022,2,1,0,0,6
COLIMA / MANZANILLO,02/03/2022,0,1,0,0,2
COLIMA / MANZANILLO,04/03/2022,0,1,1,0,5
COLIMA / MANZANILLO,05/03/2022,0,1,0,0,2
COLIMA / MANZANILLO,07/03/2022,1,0,0,0,3
COLIMA / MANZANILLO,09/03/2022,0,1,0,0,2
COLIMA / MANZANILLO,12/03/2022,0,2,0,0,5
COLIMA / MANZANILLO,13/03/2022,0,2,0,0,9
COLIMA / MANZANILLO,16/03/2022,0,1,0,0,3
COLIMA / MANZANILLO,19/03/2022,0,1,0,0,4
COLIMA / MANZANILLO,21/03/2022,0,1,0,0,4
COLIMA / MANZANILLO,27/03/2022,3,1,0,0,25
COLIMA / MANZANILLO,28/03/2022,0,1,0,0,4
COLIMA / MANZANILLO,29/03/2022,1,0,0,0,NA
COLIMA / MANZANILLO,02/04/2022,0,0,1,0,2
COLIMA / MANZANILLO,03/04/2022,0,1,0,0,5
COLIMA / MANZANILLO,04/04/2022,1,1,0,0,4
COLIMA / MANZANILLO,05/04/2022,0,1,0,0,2
COLIMA / MANZANILLO,07/04/2022,1,1,0,0,NA
CORDOBA / ORIZABA,16/08/2021,0,2,0,0,2
CORDOBA / ORIZABA,17/08/2021,0,1,1,0,2
CORDOBA / ORIZABA,19/08/2021,0,3,0,0,3
CORDOBA / ORIZABA,20/08/2021,0,1,0,0,1
CORDOBA / ORIZABA,21/08/2021,1,2,0,0,2
CORDOBA / ORIZABA,22/08/2021,0,1,0,0,1
CORDOBA / ORIZABA,24/08/2021,0,1,0,0,1
CORDOBA / ORIZABA,25/08/2021,1,1,0,0,2
CORDOBA / ORIZABA,26/08/2021,0,1,0,0,1
CORDOBA / ORIZABA,27/08/2021,1,2,0,0,3
CORDOBA / ORIZABA,29/08/2021,0,1,0,0,1
CORDOBA / ORIZABA,30/08/2021,0,3,0,0,3
CORDOBA / ORIZABA,31/08/2021,0,2,1,0,2
CORDOBA / ORIZABA,01/09/2021,0,5,2,0,6
CORDOBA / ORIZABA,02/09/2021,1,5,1,0,5
CORDOBA / ORIZABA,03/09/2021,0,8,3,0,8
CORDOBA / ORIZABA,04/09/2021,1,4,4,0,7
CORDOBA / ORIZABA,05/09/2021,0,6,2,0,11
CORDOBA / ORIZABA,06/09/2021,1,13,1,0,10
CORDOBA / ORIZABA,07/09/2021,0,4,1,0,4
CORDOBA / ORIZABA,08/09/2021,1,5,0,0,4
CORDOBA / ORIZABA,09/09/2021,2,3,1,0,5
CORDOBA / ORIZABA,10/09/2021,0,1,0,0,1
CORDOBA / ORIZABA,11/09/2021,1,4,3,0,6
CORDOBA / ORIZABA,12/09/2021,0,4,1,0,4
CORDOBA / ORIZABA,13/09/2021,0,3,0,0,2
CORDOBA / ORIZABA,14/09/2021,0,1,0,0,1
CORDOBA / ORIZABA,15/09/2021,0,2,0,0,2
CORDOBA / ORIZABA,16/09/2021,0,4,0,0,4
CORDOBA / ORIZABA,17/09/2021,0,1,0,0,1
CORDOBA / ORIZABA,18/09/2021,0,1,0,0,1
CORDOBA / ORIZABA,19/09/2021,0,2,0,0,2
CORDOBA / ORIZABA,20/09/2021,0,7,2,0,7
CORDOBA / ORIZABA,21/09/2021,0,2,1,0,2
CORDOBA / ORIZABA,22/09/2021,1,3,0,0,3
CORDOBA / ORIZABA,23/09/2021,0,2,1,0,3
CORDOBA / ORIZABA,24/09/2021,1,3,3,0,6
CORDOBA / ORIZABA,26/09/2021,0,1,0,0,1
CORDOBA / ORIZABA,28/09/2021,0,1,0,0,1
CORDOBA / ORIZABA,29/09/2021,2,0,0,0,2
CORDOBA / ORIZABA,30/09/2021,0,2,0,0,2
CORDOBA / ORIZABA,01/10/2021,1,2,1,0,3
CORDOBA / ORIZABA,02/10/2021,1,1,0,0,2
CORDOBA / ORIZABA,04/10/2021,0,0,0,1,1
CORDOBA / ORIZABA,05/10/2021,1,0,0,0,1
CORDOBA / ORIZABA,06/10/2021,1,2,0,0,2
CORDOBA / ORIZABA,07/10/2021,0,2,0,0,2
CORDOBA / ORIZABA,08/10/2021,1,1,0,0,2
CORDOBA / ORIZABA,09/10/2021,0,2,0,0,2
CORDOBA / ORIZABA,10/10/2021,0,1,1,0,3
CORDOBA / ORIZABA,11/10/2021,0,2,0,0,2
CORDOBA / ORIZABA,12/10/2021,1,1,0,0,2
CORDOBA / ORIZABA,13/10/2021,0,2,0,0,2
CORDOBA / ORIZABA,14/10/2021,0,2,0,0,2
CORDOBA / ORIZABA,15/10/2021,1,0,0,0,1
CORDOBA / ORIZABA,16/10/2021,1,0,0,0,1
CORDOBA / ORIZABA,18/10/2021,0,1,0,1,2
CORDOBA / ORIZABA,19/10/2021,0,1,0,0,1
CORDOBA / ORIZABA,20/10/2021,0,3,0,1,4
CORDOBA / ORIZABA,21/10/2021,0,1,1,0,2
CORDOBA / ORIZABA,22/10/2021,0,1,0,0,1
CORDOBA / ORIZABA,23/10/2021,1,0,0,0,1
CORDOBA / ORIZABA,24/10/2021,0,2,0,0,2
CORDOBA / ORIZABA,26/10/2021,1,4,1,0,5
CORDOBA / ORIZABA,27/10/2021,0,1,0,0,1
CORDOBA / ORIZABA,28/10/2021,0,2,1,0,2
CORDOBA / ORIZABA,29/10/2021,0,1,0,0,1
CORDOBA / ORIZABA,30/10/2021,1,1,2,0,3
CORDOBA / ORIZABA,31/10/2021,0,0,1,0,1
CORDOBA / ORIZABA,01/11/2021,0,3,0,0,3
CORDOBA / ORIZABA,02/11/2021,1,2,0,0,3
CORDOBA / ORIZABA,04/11/2021,2,1,0,0,3
CORDOBA / ORIZABA,05/11/2021,0,1,0,0,1
CORDOBA / ORIZABA,06/11/2021,0,0,1,0,1
CORDOBA / ORIZABA,07/11/2021,0,1,0,0,1
CORDOBA / ORIZABA,08/11/2021,0,2,0,0,2
CORDOBA / ORIZABA,09/11/2021,0,2,0,0,2
CORDOBA / ORIZABA,10/11/2021,0,2,0,0,2
CORDOBA / ORIZABA,11/11/2021,1,2,0,0,NA
CORDOBA / ORIZABA,12/11/2021,0,6,0,0,4
CORDOBA / ORIZABA,13/11/2021,1,2,1,0,3
CORDOBA / ORIZABA,14/11/2021,3,2,0,0,5
CORDOBA / ORIZABA,15/11/2021,1,1,0,0,1
CORDOBA / ORIZABA,16/11/2021,3,7,0,0,6
CORDOBA / ORIZABA,17/11/2021,1,2,1,0,3
CORDOBA / ORIZABA,18/11/2021,1,5,0,0,4
CORDOBA / ORIZABA,19/11/2021,1,3,1,0,4
CORDOBA / ORIZABA,20/11/2021,2,2,0,0,3
CORDOBA / ORIZABA,22/11/2021,0,3,0,0,2
CORDOBA / ORIZABA,23/11/2021,1,2,0,0,2
CORDOBA / ORIZABA,24/11/2021,0,1,1,0,2
CORDOBA / ORIZABA,25/11/2021,0,3,2,0,3
CORDOBA / ORIZABA,26/11/2021,0,4,0,0,NA
CORDOBA / ORIZABA,27/11/2021,0,3,0,0,2
CORDOBA / ORIZABA,29/11/2021,1,3,1,0,4
CORDOBA / ORIZABA,30/11/2021,0,1,0,0,1
CORDOBA / ORIZABA,01/12/2021,0,3,1,0,NA
CORDOBA / ORIZABA,02/12/2021,0,3,0,0,3
CORDOBA / ORIZABA,03/12/2021,0,3,1,0,NA
CORDOBA / ORIZABA,04/12/2021,0,1,0,0,1
CORDOBA / ORIZABA,06/12/2021,1,1,0,0,NA
CORDOBA / ORIZABA,07/12/2021,0,1,1,0,2
CORDOBA / ORIZABA,08/12/2021,1,3,0,0,4
CORDOBA / ORIZABA,09/12/2021,1,1,1,0,3
CORDOBA / ORIZABA,11/12/2021,2,2,1,0,4
CORDOBA / ORIZABA,12/12/2021,1,0,0,0,1
CORDOBA / ORIZABA,13/12/2021,0,1,0,0,1
CORDOBA / ORIZABA,15/12/2021,0,2,0,0,2
CORDOBA / ORIZABA,16/12/2021,1,1,0,0,NA
CORDOBA / ORIZABA,17/12/2021,0,1,0,0,1
CORDOBA / ORIZABA,18/12/2021,0,1,1,0,2
CORDOBA / ORIZABA,19/12/2021,1,0,0,0,1
CORDOBA / ORIZABA,20/12/2021,0,1,0,0,1
CORDOBA / ORIZABA,21/12/2021,0,1,0,0,NA
CORDOBA / ORIZABA,22/12/2021,0,2,0,0,2
CORDOBA / ORIZABA,23/12/2021,1,8,1,0,7
CORDOBA / ORIZABA,24/12/2021,1,4,1,0,6
CORDOBA / ORIZABA,25/12/2021,0,3,0,0,4
CORDOBA / ORIZABA,26/12/2021,0,1,0,0,1
CORDOBA / ORIZABA,27/12/2021,0,1,0,0,1
CORDOBA / ORIZABA,28/12/2021,0,2,0,0,1
CORDOBA / ORIZABA,29/12/2021,1,1,0,0,1
CORDOBA / ORIZABA,30/12/2021,1,3,0,0,3
CORDOBA / ORIZABA,31/12/2021,0,1,0,0,1
CORDOBA / ORIZABA,01/01/2022,0,1,0,0,3
CORDOBA / ORIZABA,04/01/2022,1,0,1,0,NA
CORDOBA / ORIZABA,05/01/2022,0,1,0,0,1
CORDOBA / ORIZABA,07/01/2022,0,2,1,0,2
CORDOBA / ORIZABA,08/01/2022,1,0,1,0,2
CORDOBA / ORIZABA,09/01/2022,1,0,0,0,1
CORDOBA / ORIZABA,10/01/2022,0,3,0,0,NA
CORDOBA / ORIZABA,11/01/2022,0,1,0,0,1
CORDOBA / ORIZABA,12/01/2022,0,1,0,0,1
CORDOBA / ORIZABA,13/01/2022,0,2,0,0,2
CORDOBA / ORIZABA,14/01/2022,2,0,0,0,2
CORDOBA / ORIZABA,15/01/2022,0,4,0,0,3
CORDOBA / ORIZABA,18/01/2022,0,1,0,0,1
CORDOBA / ORIZABA,19/01/2022,1,0,0,0,1
CORDOBA / ORIZABA,21/01/2022,1,3,0,0,3
CORDOBA / ORIZABA,22/01/2022,2,0,0,0,2
CORDOBA / ORIZABA,23/01/2022,1,2,0,0,3
CORDOBA / ORIZABA,24/01/2022,0,3,0,0,3
CORDOBA / ORIZABA,25/01/2022,0,0,1,0,1
CORDOBA / ORIZABA,26/01/2022,1,1,1,0,2
CORDOBA / ORIZABA,27/01/2022,0,1,0,0,1
CORDOBA / ORIZABA,29/01/2022,0,2,0,0,2
CORDOBA / ORIZABA,31/01/2022,0,2,0,0,2
CORDOBA / ORIZABA,01/02/2022,0,2,0,0,1
CORDOBA / ORIZABA,02/02/2022,1,1,0,0,2
CORDOBA / ORIZABA,04/02/2022,0,1,0,0,1
CORDOBA / ORIZABA,05/02/2022,2,4,0,0,5
CORDOBA / ORIZABA,08/02/2022,0,1,1,0,2
CORDOBA / ORIZABA,10/02/2022,0,2,0,0,2
CORDOBA / ORIZABA,11/02/2022,0,2,0,0,2
CORDOBA / ORIZABA,12/02/2022,0,2,0,0,2
CORDOBA / ORIZABA,13/02/2022,0,1,0,0,1
CORDOBA / ORIZABA,14/02/2022,1,2,0,0,3
CORDOBA / ORIZABA,15/02/2022,0,1,0,0,1
CORDOBA / ORIZABA,16/02/2022,0,2,0,0,2
CORDOBA / ORIZABA,17/02/2022,0,2,0,0,2
CORDOBA / ORIZABA,19/02/2022,0,0,2,0,2
CORDOBA / ORIZABA,22/02/2022,0,1,0,0,1
CORDOBA / ORIZABA,23/02/2022,1,0,1,0,NA
CORDOBA / ORIZABA,24/02/2022,0,3,0,0,2
CORDOBA / ORIZABA,25/02/2022,1,3,1,0,4
CORDOBA / ORIZABA,26/02/2022,0,1,0,0,1
CORDOBA / ORIZABA,28/02/2022,0,4,0,0,3
CORDOBA / ORIZABA,01/03/2022,0,1,0,0,1
CORDOBA / ORIZABA,02/03/2022,0,1,0,0,1
CORDOBA / ORIZABA,04/03/2022,0,3,0,0,2
CORDOBA / ORIZABA,05/03/2022,0,3,1,0,3
CORDOBA / ORIZABA,06/03/2022,0,2,1,0,4
CORDOBA / ORIZABA,07/03/2022,0,2,0,0,2
CORDOBA / ORIZABA,08/03/2022,1,0,0,0,1
CORDOBA / ORIZABA,09/03/2022,0,1,0,0,1
CORDOBA / ORIZABA,10/03/2022,1,0,0,0,1
CORDOBA / ORIZABA,11/03/2022,0,1,0,0,1
CORDOBA / ORIZABA,12/03/2022,0,1,1,0,3
CORDOBA / ORIZABA,13/03/2022,0,1,0,0,2
CORDOBA / ORIZABA,14/03/2022,0,2,0,1,3
CORDOBA / ORIZABA,16/03/2022,0,1,0,0,1
CORDOBA / ORIZABA,18/03/2022,1,2,0,0,3
CORDOBA / ORIZABA,19/03/2022,0,1,0,0,1
CORDOBA / ORIZABA,21/03/2022,0,5,0,0,6
CORDOBA / ORIZABA,23/03/2022,0,3,0,0,2
CORDOBA / ORIZABA,25/03/2022,0,3,0,0,3
CORDOBA / ORIZABA,26/03/2022,0,3,0,0,3
CORDOBA / ORIZABA,27/03/2022,0,1,0,0,2
CORDOBA / ORIZABA,28/03/2022,1,1,0,0,2
CORDOBA / ORIZABA,29/03/2022,0,3,0,0,NA
CORDOBA / ORIZABA,30/03/2022,0,3,0,0,2
CORDOBA / ORIZABA,31/03/2022,1,0,0,0,1
CORDOBA / ORIZABA,02/04/2022,0,3,0,0,3
CORDOBA / ORIZABA,04/04/2022,0,2,0,0,2
CORDOBA / ORIZABA,07/04/2022,2,2,1,0,NA
CUERNAVACA,16/08/2021,3,8,1,0,5
CUERNAVACA,17/08/2021,2,9,2,0,6
CUERNAVACA,18/08/2021,3,17,6,0,11
CUERNAVACA,19/08/2021,1,11,3,0,6
CUERNAVACA,20/08/2021,1,7,2,0,4
CUERNAVACA,21/08/2021,2,14,6,0,9
CUERNAVACA,22/08/2021,0,8,4,0,6
CUERNAVACA,23/08/2021,0,6,2,0,4
CUERNAVACA,24/08/2021,2,9,0,0,5
CUERNAVACA,25/08/2021,3,12,0,2,7
CUERNAVACA,26/08/2021,6,14,2,1,10
CUERNAVACA,27/08/2021,3,9,0,0,4
CUERNAVACA,28/08/2021,0,11,2,0,5
CUERNAVACA,29/08/2021,1,10,1,0,5
CUERNAVACA,30/08/2021,1,11,2,3,7
CUERNAVACA,31/08/2021,1,20,0,1,9
CUERNAVACA,01/09/2021,1,10,5,3,8
CUERNAVACA,02/09/2021,4,20,5,1,12
CUERNAVACA,03/09/2021,4,21,4,0,10
CUERNAVACA,04/09/2021,0,13,9,1,8
CUERNAVACA,05/09/2021,0,14,8,0,10
CUERNAVACA,06/09/2021,2,17,6,0,10
CUERNAVACA,07/09/2021,1,21,3,0,9
CUERNAVACA,08/09/2021,3,16,6,1,10
CUERNAVACA,09/09/2021,7,16,6,0,10
CUERNAVACA,10/09/2021,3,25,5,0,11
CUERNAVACA,11/09/2021,4,19,0,0,8
CUERNAVACA,12/09/2021,4,12,2,0,7
CUERNAVACA,13/09/2021,3,19,9,1,11
CUERNAVACA,14/09/2021,1,22,6,0,8
CUERNAVACA,15/09/2021,5,27,7,1,15
CUERNAVACA,16/09/2021,0,21,2,0,9
CUERNAVACA,17/09/2021,3,16,12,0,10
CUERNAVACA,18/09/2021,4,14,2,1,8
CUERNAVACA,19/09/2021,0,11,2,0,5
CUERNAVACA,20/09/2021,2,18,4,1,9
CUERNAVACA,21/09/2021,1,31,5,0,14
CUERNAVACA,22/09/2021,2,13,6,0,7
CUERNAVACA,23/09/2021,2,14,5,0,9
CUERNAVACA,24/09/2021,1,15,2,5,8
CUERNAVACA,25/09/2021,2,25,12,0,12
CUERNAVACA,26/09/2021,0,18,6,0,8
CUERNAVACA,27/09/2021,0,11,2,0,4
CUERNAVACA,28/09/2021,0,7,0,0,3
CUERNAVACA,29/09/2021,2,6,4,1,4
CUERNAVACA,30/09/2021,0,13,3,0,6
CUERNAVACA,01/10/2021,1,6,5,0,5
CUERNAVACA,02/10/2021,1,11,3,0,6
CUERNAVACA,03/10/2021,3,10,1,0,6
CUERNAVACA,04/10/2021,3,8,3,1,7
CUERNAVACA,05/10/2021,0,8,1,0,3
CUERNAVACA,06/10/2021,3,5,2,0,3
CUERNAVACA,07/10/2021,1,13,2,0,6
CUERNAVACA,08/10/2021,7,7,0,0,5
CUERNAVACA,09/10/2021,1,17,2,0,8
CUERNAVACA,10/10/2021,1,5,0,1,3
CUERNAVACA,11/10/2021,1,5,0,1,3
CUERNAVACA,12/10/2021,5,8,1,0,5
CUERNAVACA,13/10/2021,4,8,1,0,5
CUERNAVACA,14/10/2021,0,6,0,0,2
CUERNAVACA,15/10/2021,3,8,1,0,4
CUERNAVACA,16/10/2021,0,2,5,0,3
CUERNAVACA,17/10/2021,1,4,2,0,4
CUERNAVACA,18/10/2021,2,8,0,0,4
CUERNAVACA,19/10/2021,1,10,2,0,5
CUERNAVACA,20/10/2021,5,10,0,1,6
CUERNAVACA,21/10/2021,0,3,0,0,1
CUERNAVACA,22/10/2021,3,6,3,0,5
CUERNAVACA,23/10/2021,2,3,2,0,3
CUERNAVACA,24/10/2021,0,3,1,0,2
CUERNAVACA,25/10/2021,0,3,2,0,2
CUERNAVACA,26/10/2021,4,5,0,0,4
CUERNAVACA,27/10/2021,1,10,1,0,4
