Temporalidad,Tipo,DIRECCION,Semana,Incumplimiento,Soporte,Instalación,Cambio de domicilio,Adicionales,PorcIncumTotAgendado
DIARIA,PLAZA,QUERETARO,2022-11-20,12,0,0,0,0,0.0466926070038911
DIARIA,PLAZA,QUERETARO,2022-11-21,12,0,0,0,0,0.0446096654275093
DIARIA,PLAZA,QUERETARO,2022-11-22,20,0,0,0,0,0.0655737704918033
DIARIA,PLAZA,QUERETARO,2022-11-23,17,0,0,0,0,0.0534591194968553
DIARIA,PLAZA,QUERETARO,2022-11-24,11,0,0,0,0,0.0347003154574132
DIARIA,PLAZA,QUERETARO,2022-11-25,16,0,0,0,0,0.0637450199203187
DIARIA,PLAZA,QUERETARO,2022-11-26,20,0,0,0,0,0.0709219858156028
DIARIA,PLAZA,QUERETARO,2022-11-27,11,0,0,0,0,0.0582010582010582
DIARIA,PLAZA,QUERETARO,2022-11-28,20,0,0,0,0,0.0888888888888889
DIARIA,PLAZA,QUERETARO,2022-11-29,14,0,0,0,0,0.0608695652173913
DIARIA,PLAZA,QUERETARO,2022-11-30,9,0,0,0,0,0.0379746835443038
DIARIA,PLAZA,QUERETARO,2022-12-01,13,0,0,0,0,0.0582959641255605
DIARIA,PLAZA,QUERETARO,2022-12-02,9,0,0,0,0,0.0456852791878173
DIARIA,PLAZA,QUERETARO,2022-12-03,12,0,0,0,0,0.048582995951417
DIARIA,PLAZA,QUERETARO,2022-12-04,9,0,0,0,0,0.0608108108108108
DIARIA,PLAZA,QUERETARO,2022-12-05,9,0,0,0,0,0.0405405405405405
DIARIA,PLAZA,QUERETARO,2022-12-06,12,0,0,0,0,0.0497925311203319
DIARIA,PLAZA,QUERETARO,2022-12-07,21,0,0,0,0,0.0843373493975904
DIARIA,PLAZA,QUERETARO,2022-12-08,11,0,0,0,0,0.0516431924882629
DIARIA,PLAZA,QUERETARO,2022-12-09,16,0,0,0,0,0.073394495412844
DIARIA,PLAZA,QUERETARO,2022-12-10,10,0,0,0,0,0.0492610837438424
DIARIA,PLAZA,QUERETARO,2022-12-11,9,0,0,0,0,0.0676691729323308
DIARIA,PLAZA,QUERETARO,2022-12-12,14,0,0,0,0,0.0614035087719298
DIARIA,PLAZA,QUERETARO,2022-12-13,10,0,0,0,0,0.040983606557377
DIARIA,PLAZA,QUERETARO,2022-12-14,9,0,0,0,0,0.0424528301886792
DIARIA,PLAZA,QUERETARO,2022-12-15,14,0,0,0,0,0.0679611650485437
DIARIA,PLAZA,QUERETARO,2022-12-16,19,0,0,0,0,0.089622641509434
DIARIA,PLAZA,QUERETARO,2022-12-17,12,0,0,0,0,0.0555555555555556
DIARIA,PLAZA,QUERETARO,2022-12-18,10,0,0,0,0,0.0709219858156028
DIARIA,PLAZA,QUERETARO,2022-12-19,13,0,0,0,0,0.0575221238938053
DIARIA,PLAZA,QUERETARO,2022-12-20,10,0,0,0,0,0.0444444444444444
DIARIA,PLAZA,QUERETARO,2022-12-21,13,0,0,0,0,0.0503875968992248
DIARIA,PLAZA,QUERETARO,2022-12-22,11,0,0,0,0,0.0478260869565217
DIARIA,PLAZA,QUERETARO,2022-12-23,11,0,0,0,0,0.0567010309278351
DIARIA,PLAZA,QUERETARO,2022-12-24,8,0,0,0,0,0.0567375886524823
DIARIA,PLAZA,QUERETARO,2022-12-25,3,0,0,0,0,0.0357142857142857
DIARIA,PLAZA,QUERETARO,2022-12-26,15,0,0,0,0,0.0666666666666667
DIARIA,PLAZA,QUERETARO,2022-12-27,29,0,0,0,0,0.112403100775194
DIARIA,PLAZA,QUERETARO,2022-12-28,16,0,0,0,0,0.0634920634920635
DIARIA,PLAZA,QUERETARO,2022-12-29,8,0,0,0,0,0.032258064516129
DIARIA,PLAZA,QUERETARO,2022-12-30,9,0,0,0,0,0.0403587443946188
DIARIA,PLAZA,QUERETARO,2022-12-31,12,0,0,0,0,0.0652173913043478
DIARIA,PLAZA,QUERETARO,2023-01-01,0,1,0,0,0,0.010989010989011
DIARIA,PLAZA,QUERETARO,2023-01-02,0,6,0,0,0,0.0307692307692308
DIARIA,PLAZA,QUERETARO,2023-01-03,0,4,0,0,0,0.0151515151515152
DIARIA,PLAZA,QUERETARO,2023-01-04,0,9,0,0,0,0.03
DIARIA,PLAZA,QUERETARO,2023-01-05,0,6,0,0,0,0.0223880597014925
DIARIA,PLAZA,QUERETARO,2023-01-06,0,2,0,0,0,0.0454545454545455
DIARIA,PLAZA,QUERETARO,2023-01-07,0,7,0,0,0,0.0277777777777778
DIARIA,PLAZA,QUERETARO,2023-01-08,0,1,0,0,0,0.00584795321637427
DIARIA,PLAZA,QUERETARO,2023-01-09,0,4,0,0,0,0.0168067226890756
DIARIA,PLAZA,QUERETARO,2023-01-10,0,2,0,0,0,0.00775193798449612
DIARIA,PLAZA,QUERETARO,2023-01-11,0,9,0,0,0,0.0354330708661417
DIARIA,PLAZA,QUERETARO,2023-01-12,0,4,0,0,0,0.0153256704980843
DIARIA,PLAZA,QUERETARO,2023-01-13,0,3,0,0,0,0.0127659574468085
DIARIA,PLAZA,QUERETARO,2023-01-15,0,1,0,0,0,0.00574712643678161
DIARIA,PLAZA,QUERETARO,2023-01-16,0,1,0,0,0,0.00421940928270042
DIARIA,PLAZA,QUERETARO,2023-01-17,0,7,0,0,0,0.0268199233716475
DIARIA,PLAZA,QUERETARO,2023-01-18,0,4,0,3,1,0.0283687943262411
DIARIA,PLAZA,QUERETARO,2023-01-19,0,0,0,1,1,0.00732600732600733
DIARIA,PLAZA,QUERETARO,2023-01-20,0,5,1,4,1,0.0448979591836735
DIARIA,PLAZA,QUERETARO,2023-01-21,0,0,1,2,0,0.0103092783505155
DIARIA,PLAZA,QUERETARO,2023-01-22,0,1,1,1,0,0.0159574468085106
DIARIA,PLAZA,QUERETARO,2023-01-23,0,1,4,0,0,0.0199203187250996
DIARIA,PLAZA,QUERETARO,2023-01-24,0,1,0,1,0,0.00833333333333333
DIARIA,PLAZA,QUERETARO,2023-01-26,0,0,2,0,0,0.00803212851405622
DIARIA,PLAZA,QUERETARO,2023-01-27,0,1,3,0,1,0.0203252032520325
DIARIA,PLAZA,QUERETARO,2023-01-28,0,2,2,1,1,0.0206185567010309
DIARIA,PLAZA,QUERETARO,2023-01-29,0,4,1,3,0,0.0355555555555556
DIARIA,PLAZA,QUERETARO,2023-01-30,0,2,0,3,0,0.0181818181818182
DIARIA,PLAZA,QUERETARO,2023-01-31,0,1,2,2,0,0.0174825174825175
DIARIA,PLAZA,QUERETARO,2023-02-01,0,2,6,0,0,0.0266666666666667
DIARIA,PLAZA,QUERETARO,2023-02-02,0,0,1,1,0,0.0100502512562814
DIARIA,PLAZA,QUERETARO,2023-02-03,0,2,0,0,1,0.0122950819672131
DIARIA,PLAZA,QUERETARO,2023-02-04,0,2,0,0,0,0.00760456273764259
DIARIA,PLAZA,QUERETARO,2023-02-05,0,1,0,2,0,0.0144927536231884
DIARIA,PLAZA,QUERETARO,2023-02-06,0,1,2,1,0,0.0235294117647059
DIARIA,PLAZA,QUERETARO,2023-02-07,0,0,3,1,0,0.0182648401826484
DIARIA,PLAZA,QUERETARO,2023-02-08,0,1,3,1,0,0.0218340611353712
DIARIA,PLAZA,QUERETARO,2023-02-09,0,0,1,0,0,0.00442477876106195
DIARIA,PLAZA,QUERETARO,2023-02-10,0,2,3,0,0,0.0221238938053097
DIARIA,PLAZA,QUERETARO,2023-02-11,0,1,0,0,0,0.00383141762452107
DIARIA,PLAZA,QUERETARO,2023-02-12,0,0,4,1,0,0.0367647058823529
DIARIA,PLAZA,QUERETARO,2023-02-13,0,0,4,2,1,0.0319634703196347
DIARIA,PLAZA,QUERETARO,2023-02-14,0,0,1,0,0,0.00458715596330275
DIARIA,PLAZA,QUERETARO,2023-02-15,0,0,1,0,1,0.00843881856540084
DIARIA,PLAZA,QUERETARO,2023-02-16,0,2,1,1,0,0.0180995475113122
DIARIA,PLAZA,QUERETARO,2023-02-17,0,2,2,0,0,0.0186046511627907
DIARIA,PLAZA,QUERETARO,2023-02-18,0,1,1,1,0,0.0132743362831858
DIARIA,PLAZA,QUERETARO,2023-02-20,0,2,2,1,0,0.0185185185185185
DIARIA,PLAZA,QUERETARO,2023-02-21,0,5,2,1,0,0.0290909090909091
DIARIA,PLAZA,QUERETARO,2023-02-22,0,1,1,3,0,-
DIARIA,PLAZA,QUERETARO,2023-02-23,0,0,1,0,1,0.00775193798449612
DIARIA,PLAZA,QUERETARO,2023-02-25,0,1,1,0,0,0.008
DIARIA,PLAZA,QUERETARO,2023-02-26,0,1,0,2,0,0.0192307692307692
DIARIA,PLAZA,QUERETARO,2023-02-27,0,1,1,2,0,0.0170940170940171
DIARIA,PLAZA,QUERETARO,2023-02-28,0,2,2,1,0,0.0169491525423729
DIARIA,PLAZA,QUERETARO,2023-03-01,0,3,1,4,0,0.0316205533596838
DIARIA,PLAZA,QUERETARO,2023-03-02,0,1,2,1,0,0.0144927536231884
DIARIA,PLAZA,QUERETARO,2023-03-03,0,4,2,7,0,0.0415335463258786
DIARIA,PLAZA,QUERETARO,2023-03-04,0,2,0,3,0,0.0176678445229682
DIARIA,PLAZA,QUERETARO,2023-03-05,0,0,2,2,0,0.0217391304347826
DIARIA,PLAZA,QUERETARO,2023-03-06,0,2,4,3,0,0.0391304347826087
DIARIA,PLAZA,QUERETARO,2023-03-07,0,1,0,0,0,0.00425531914893617
DIARIA,PLAZA,QUERETARO,2023-03-08,0,3,4,0,0,0.0275590551181102
DIARIA,PLAZA,QUERETARO,2023-03-09,0,1,2,1,0,0.0152091254752852
DIARIA,PLAZA,QUERETARO,2023-03-10,0,2,0,0,1,0.0102739726027397
DIARIA,PLAZA,QUERETARO,2023-03-11,0,1,0,1,0,0.00816326530612245
DIARIA,PLAZA,QUERETARO,2023-03-12,0,1,0,1,0,0.0104166666666667
DIARIA,PLAZA,QUERETARO,2023-03-13,0,1,2,1,0,0.0164609053497942
DIARIA,PLAZA,QUERETARO,2023-03-14,0,4,0,1,0,0.0194552529182879
DIARIA,PLAZA,QUERETARO,2023-03-15,0,2,5,2,0,0.0364372469635627
DIARIA,PLAZA,QUERETARO,2023-03-16,0,1,3,0,0,0.0164609053497942
DIARIA,PLAZA,QUERETARO,2023-03-17,0,3,2,2,0,0.0218068535825545
DIARIA,PLAZA,QUERETARO,2023-03-18,0,1,3,0,1,0.0227272727272727
DIARIA,PLAZA,QUERETARO,2023-03-19,0,0,1,1,0,0.0103092783505155
DIARIA,PLAZA,QUERETARO,2023-03-20,0,0,2,1,0,0.0127118644067797
DIARIA,PLAZA,QUERETARO,2023-03-21,0,1,2,5,0,0.031496062992126
DIARIA,PLAZA,QUERETARO,2023-03-22,0,1,6,1,0,0.028673835125448
DIARIA,PLAZA,QUERETARO,2023-03-23,0,1,3,0,1,0.0211864406779661
DIARIA,PLAZA,QUERETARO,2023-03-24,0,0,2,2,0,0.0148698884758364
DIARIA,PLAZA,QUERETARO,2023-03-25,0,0,5,2,1,0.0290909090909091
DIARIA,PLAZA,QUERETARO,2023-03-26,0,1,2,4,0,0.0358974358974359
DIARIA,PLAZA,QUERETARO,2023-03-27,0,1,3,4,0,0.032
DIARIA,PLAZA,QUERETARO,2023-03-28,0,0,1,0,0,0.00427350427350427
DIARIA,PLAZA,QUERETARO,2023-03-29,0,1,1,1,0,0.012396694214876
DIARIA,PLAZA,QUERETARO,2023-03-30,0,0,2,1,0,0.0120967741935484
DIARIA,PLAZA,QUERETARO,2023-03-31,0,2,2,3,0,0.0296610169491525
DIARIA,PLAZA,QUERETARO,2023-04-01,0,0,1,0,1,0.00892857142857143
DIARIA,PLAZA,QUERETARO,2023-04-02,0,1,0,0,0,0.00571428571428571
DIARIA,PLAZA,QUERETARO,2023-04-03,0,4,6,1,1,0.047244094488189
DIARIA,PLAZA,QUERETARO,2023-04-04,0,1,1,0,0,0.00833333333333333
DIARIA,PLAZA,QUERETARO,2023-04-05,0,1,2,1,0,0.0201005025125628
DIARIA,PLAZA,QUERETARO,2023-04-06,0,1,1,1,1,0.0193236714975845
DIARIA,PLAZA,QUERETARO,2023-04-08,0,0,1,0,0,0.00641025641025641
DIARIA,PLAZA,QUERETARO,2023-04-09,0,0,1,0,0,0.00869565217391304
DIARIA,PLAZA,QUERETARO,2023-04-10,0,0,6,2,0,0.0388349514563107
DIARIA,PLAZA,QUERETARO,2023-04-11,0,2,2,0,1,0.0199203187250996
DIARIA,PLAZA,QUERETARO,2023-04-12,0,0,2,0,0,0.00763358778625954
DIARIA,PLAZA,QUERETARO,2023-04-13,0,1,2,0,0,0.012396694214876
DIARIA,PLAZA,QUERETARO,2023-04-14,0,1,2,0,1,0.0173913043478261
DIARIA,PLAZA,QUERETARO,2023-04-15,0,2,1,0,0,0.0130434782608696
DIARIA,PLAZA,QUERETARO,2023-04-16,0,0,0,2,0,0.0113636363636364
DIARIA,PLAZA,QUERETARO,2023-04-17,0,0,0,2,0,0.00836820083682008
DIARIA,PLAZA,QUERETARO,2023-04-18,0,1,1,2,0,0.0153846153846154
DIARIA,PLAZA,QUERETARO,2023-04-19,0,2,1,0,1,0.0136986301369863
DIARIA,PLAZA,QUERETARO,2023-04-20,0,0,1,1,0,0.0087719298245614
DIARIA,PLAZA,QUERETARO,2023-04-21,0,3,2,0,0,-
DIARIA,PLAZA,QUERETARO,2023-04-22,0,2,1,1,0,-
DIARIA,PLAZA,QUERETARO,2023-04-23,0,1,1,0,0,-
DIARIA,PLAZA,QUERETARO,2023-04-24,0,2,2,0,0,-
DIARIA,PLAZA,QUERETARO,2023-04-25,0,2,1,0,1,-
DIARIA,PLAZA,QUERETARO,2023-04-26,0,4,3,0,1,-
DIARIA,PLAZA,QUERETARO,2023-04-27,0,2,4,1,0,-
DIARIA,PLAZA,QUERETARO,2023-04-28,0,1,3,0,0,-
DIARIA,PLAZA,QUERETARO,2023-04-29,0,4,6,2,0,-
DIARIA,PLAZA,QUERETARO,2023-04-30,0,2,0,1,0,-
DIARIA,PLAZA,QUERETARO,2023-05-01,0,3,4,3,0,-
DIARIA,PLAZA,QUERETARO,2023-05-02,0,3,2,5,0,-
DIARIA,PLAZA,QUERETARO,2023-05-03,0,6,1,3,0,-
DIARIA,PLAZA,QUERETARO,2023-05-04,0,2,0,0,0,-
DIARIA,PLAZA,QUERETARO,2023-05-05,0,2,2,1,0,-
DIARIA,PLAZA,QUERETARO,2023-05-06,0,3,1,0,1,-
DIARIA,PLAZA,QUERETARO,2023-05-07,0,0,1,0,0,-
DIARIA,PLAZA,QUERETARO,2023-05-08,0,0,1,0,0,-
DIARIA,PLAZA,QUERETARO,2023-05-09,0,1,0,0,0,-
DIARIA,PLAZA,QUERETARO,2023-05-10,0,3,1,1,0,-
DIARIA,PLAZA,QUERETARO,2023-05-11,0,1,0,0,0,-
DIARIA,PLAZA,QUERETARO,2023-05-12,0,1,1,1,0,-
DIARIA,PLAZA,QUERETARO,2023-05-13,0,1,0,1,0,-
DIARIA,PLAZA,QUERETARO,2023-05-14,0,0,4,1,0,-
DIARIA,PLAZA,QUERETARO,2023-05-15,0,0,0,3,0,-
DIARIA,PLAZA,QUERETARO,2023-05-16,0,2,2,3,0,-
DIARIA,PLAZA,QUERETARO,2023-05-17,0,2,1,2,1,-
DIARIA,PLAZA,QUERETARO,2023-05-18,0,4,1,2,2,-
DIARIA,PLAZA,QUERETARO,2023-05-19,0,5,2,0,1,0.0269360269360269
DIARIA,PLAZA,QUERETARO,2023-05-20,0,2,3,1,1,0.0242214532871972
DIARIA,PLAZA,QUERETARO,2023-05-21,0,0,2,0,0,0.0106382978723404
DIARIA,PLAZA,QUERETARO,2023-05-22,0,4,2,0,1,0.0272373540856031
DIARIA,PLAZA,QUERETARO,2023-05-23,0,4,1,0,1,0.0204778156996587
DIARIA,PLAZA,QUERETARO,2023-05-24,0,1,4,0,1,0.0207612456747405
DIARIA,PLAZA,QUERETARO,2023-05-25,0,0,2,0,0,0.0068259385665529
DIARIA,PLAZA,QUERETARO,2023-05-26,0,2,2,0,0,0.0149253731343284
DIARIA,PLAZA,QUERETARO,2023-05-27,0,0,2,0,1,0.0116279069767442
DIARIA,PLAZA,QUERETARO,2023-05-28,0,1,3,0,0,0.0197044334975369
DIARIA,PLAZA,QUERETARO,2023-05-29,0,4,6,2,1,0.0449826989619377
DIARIA,PLAZA,QUERETARO,2023-05-30,0,2,4,4,4,0.0448717948717949
DIARIA,PLAZA,QUERETARO,2023-05-31,0,4,0,0,3,0.0247349823321555
DIARIA,PLAZA,QUERETARO,2023-06-01,0,4,2,2,0,0.0336134453781513
DIARIA,PLAZA,QUERETARO,2023-06-02,0,1,4,2,0,0.0253623188405797
DIARIA,PLAZA,QUERETARO,2023-06-03,0,1,0,0,0,0.00363636363636364
DIARIA,PLAZA,QUERETARO,2023-06-04,0,0,3,0,0,0.0121457489878543
DIARIA,PLAZA,QUERETARO,2023-06-05,0,2,3,2,0,0.0256410256410256
DIARIA,PLAZA,QUERETARO,2023-06-06,0,3,5,1,0,0.0343511450381679
DIARIA,PLAZA,QUERETARO,2023-06-07,0,1,4,0,0,0.0170648464163823
DIARIA,PLAZA,QUERETARO,2023-06-08,0,3,4,0,0,0.0305676855895196
DIARIA,PLAZA,QUERETARO,2023-06-09,0,1,1,1,0,0.0127118644067797
DIARIA,PLAZA,QUERETARO,2023-06-10,0,3,1,0,0,0.0181818181818182
DIARIA,PLAZA,QUERETARO,2023-06-11,0,3,1,1,0,0.0381679389312977
DIARIA,PLAZA,QUERETARO,2023-06-12,0,1,2,0,0,0.0169491525423729
DIARIA,PLAZA,QUERETARO,2023-06-13,0,5,4,1,0,0.0497512437810945
DIARIA,PLAZA,QUERETARO,2023-06-14,0,7,2,0,0,0.0391304347826087
DIARIA,PLAZA,QUERETARO,2023-06-15,0,7,0,1,0,0.036697247706422
DIARIA,PLAZA,QUERETARO,2023-06-16,0,8,1,3,0,0.0495867768595041
DIARIA,PLAZA,QUERETARO,2023-06-17,0,2,2,1,0,0.0217391304347826
DIARIA,PLAZA,QUERETARO,2023-06-18,0,2,1,1,1,0.0273224043715847
DIARIA,PLAZA,QUERETARO,2023-06-19,0,6,2,1,0,0.038961038961039
DIARIA,PLAZA,QUERETARO,2023-06-20,0,12,2,2,0,0.0634920634920635
DIARIA,PLAZA,QUERETARO,2023-06-21,0,6,1,0,0,0.0278884462151394
DIARIA,PLAZA,QUERETARO,2023-06-22,0,6,1,2,2,0.0452674897119342
DIARIA,PLAZA,QUERETARO,2023-06-23,0,3,3,1,0,0.0185676392572944
DIARIA,PLAZA,QUERETARO,2023-06-24,0,7,3,3,0,0.0336787564766839
DIARIA,PLAZA,QUERETARO,2023-06-25,0,8,1,1,1,0.046218487394958
DIARIA,PLAZA,QUERETARO,2023-06-26,0,6,7,4,2,0.0519125683060109
DIARIA,PLAZA,QUERETARO,2023-06-27,0,5,10,1,2,-
DIARIA,PLAZA,QUERETARO,2023-06-28,0,7,2,1,0,-
DIARIA,PLAZA,QUERETARO,2023-06-29,0,5,4,0,2,-
DIARIA,PLAZA,QUERETARO,2023-06-30,0,2,1,0,1,0.0305343511450382
DIARIA,PLAZA,QUERETARO,2023-07-01,0,4,2,3,0,0.03515625
DIARIA,PLAZA,QUERETARO,2023-07-02,0,2,0,0,1,0.0101010101010101
DIARIA,PLAZA,QUERETARO,2023-07-03,0,13,4,5,4,0.0698924731182796
DIARIA,PLAZA,QUERETARO,2023-07-04,0,6,5,8,4,0.0611702127659574
DIARIA,PLAZA,QUERETARO,2023-07-05,0,9,11,3,2,0.0588235294117647
DIARIA,PLAZA,QUERETARO,2023-07-06,0,7,9,8,7,0.0771144278606965
DIARIA,PLAZA,QUERETARO,2023-07-07,0,5,6,6,8,0.0670241286863271
DIARIA,PLAZA,QUERETARO,2023-07-08,0,2,2,6,3,0.0634146341463415
DIARIA,PLAZA,QUERETARO,2023-07-09,0,3,2,1,0,0.0241935483870968
DIARIA,PLAZA,QUERETARO,2023-07-10,0,5,3,7,0,0.0390625
DIARIA,PLAZA,QUERETARO,2023-07-11,0,2,10,3,2,0.0631970260223048
DIARIA,PLAZA,QUERETARO,2023-07-12,0,1,6,1,0,0.0313725490196078
DIARIA,PLAZA,QUERETARO,2023-07-13,0,4,2,4,0,-
DIARIA,PLAZA,QUERETARO,2023-07-14,0,4,0,2,2,-
DIARIA,PLAZA,QUERETARO,2023-07-15,0,10,1,7,5,-
DIARIA,PLAZA,QUERETARO,2023-07-16,0,5,0,1,2,-
DIARIA,PLAZA,QUERETARO,2023-07-17,0,5,5,4,3,-
DIARIA,PLAZA,QUERETARO,2023-07-18,0,2,2,4,0,-
DIARIA,PLAZA,QUERETARO,2023-07-19,0,7,3,4,1,-
DIARIA,PLAZA,QUERETARO,2023-07-20,0,2,4,1,2,-
DIARIA,PLAZA,QUERETARO,2023-07-21,0,7,1,1,0,-
DIARIA,PLAZA,QUERETARO,2023-07-22,0,2,1,1,0,-
DIARIA,PLAZA,QUERETARO,2023-07-23,0,2,0,4,1,-
DIARIA,PLAZA,QUERETARO,2023-07-24,0,1,0,1,1,-
DIARIA,PLAZA,QUERETARO,2023-07-25,0,2,1,1,1,-
DIARIA,PLAZA,QUERETARO,2023-07-26,0,3,1,3,1,-
DIARIA,PLAZA,QUERETARO,2023-07-27,0,3,0,0,1,-
DIARIA,PLAZA,QUERETARO,2023-07-28,0,3,2,1,0,-
DIARIA,PLAZA,QUERETARO,2023-07-29,0,2,0,1,0,-
DIARIA,PLAZA,QUERETARO,2023-07-30,0,2,0,0,0,-
DIARIA,PLAZA,QUERETARO,2023-07-31,0,14,0,1,0,-
DIARIA,PLAZA,QUERETARO,2023-08-01,0,6,0,0,0,-
DIARIA,PLAZA,QUERETARO,2023-08-02,0,2,0,1,0,-
DIARIA,PLAZA,QUERETARO,2023-08-03,0,2,0,1,0,-
DIARIA,PLAZA,QUERETARO,2023-08-05,0,2,1,0,0,-
DIARIA,PLAZA,QUERETARO,2023-08-06,0,1,0,0,0,-
DIARIA,PLAZA,QUERETARO,2023-08-07,0,3,1,2,0,-
DIARIA,PLAZA,QUERETARO,2023-08-08,0,2,0,1,1,-
DIARIA,PLAZA,QUERETARO,2023-08-09,0,13,1,2,1,-
DIARIA,PLAZA,QUERETARO,2023-08-10,0,14,2,0,1,-
DIARIA,PLAZA,QUERETARO,2023-08-11,0,12,5,0,0,-
DIARIA,PLAZA,QUERETARO,2023-08-12,0,21,1,1,1,-
DIARIA,PLAZA,QUERETARO,2023-08-13,0,12,1,0,0,-
DIARIA,PLAZA,QUERETARO,2023-08-14,0,13,2,2,0,-
DIARIA,PLAZA,QUERETARO,2023-08-15,0,13,1,0,0,-
DIARIA,PLAZA,QUERETARO,2023-08-16,0,7,0,2,1,-
DIARIA,PLAZA,QUERETARO,2023-08-17,0,6,1,5,1,-
DIARIA,PLAZA,QUERETARO,2023-08-18,0,10,1,3,0,-
DIARIA,PLAZA,QUERETARO,2023-08-19,0,20,1,2,0,-
DIARIA,PLAZA,QUERETARO,2023-08-20,0,8,0,1,1,-
DIARIA,PLAZA,QUERETARO,2023-08-21,0,11,0,2,2,-
DIARIA,PLAZA,QUERETARO,2023-08-22,0,2,0,2,1,-
DIARIA,PLAZA,QUERETARO,2023-08-23,0,7,1,3,2,-
DIARIA,PLAZA,QUERETARO,2023-08-24,0,11,1,1,1,-
DIARIA,PLAZA,QUERETARO,2023-08-25,0,6,0,2,0,-
DIARIA,PLAZA,QUERETARO,2023-08-26,0,1,1,1,0,-
DIARIA,PLAZA,QUERETARO,2023-08-27,0,4,0,2,0,-
DIARIA,PLAZA,QUERETARO,2023-08-28,0,1,3,1,0,-
DIARIA,PLAZA,QUERETARO,2023-08-29,0,4,3,1,0,-
DIARIA,PLAZA,QUERETARO,2023-08-30,0,3,0,1,1,-
DIARIA,PLAZA,QUERETARO,2023-08-31,0,1,0,1,0,-
DIARIA,PLAZA,QUERETARO,2023-09-01,0,4,1,2,2,-
DIARIA,PLAZA,QUERETARO,2023-09-02,0,5,0,5,0,-
DIARIA,PLAZA,QUERETARO,2023-09-03,0,2,0,2,0,-
DIARIA,PLAZA,QUERETARO,2023-09-04,0,5,1,2,1,-
DIARIA,PLAZA,QUERETARO,2023-09-05,0,12,0,3,0,-
DIARIA,PLAZA,QUERETARO,2023-09-06,0,7,1,2,0,-
DIARIA,PLAZA,QUERETARO,2023-09-07,0,3,3,1,0,-
DIARIA,PLAZA,QUERETARO,2023-09-08,0,7,0,2,1,-
DIARIA,PLAZA,QUERETARO,2023-09-09,0,3,0,3,1,-
DIARIA,PLAZA,QUERETARO,2023-09-10,0,1,1,4,0,-
DIARIA,PLAZA,QUERETARO,2023-09-11,0,3,1,0,0,-
DIARIA,PLAZA,QUERETARO,2023-09-12,0,6,1,3,2,-
DIARIA,PLAZA,QUERETARO,2023-09-13,0,2,1,2,1,-
DIARIA,PLAZA,QUERETARO,2023-09-14,0,2,0,1,0,-
DIARIA,PLAZA,QUERETARO,2023-09-15,0,3,1,0,0,-
DIARIA,PLAZA,QUERETARO,2023-09-16,0,4,0,0,0,-
DIARIA,PLAZA,QUERETARO,2023-09-17,0,1,0,1,0,-
DIARIA,PLAZA,QUERETARO,2023-09-18,0,13,0,1,0,-
DIARIA,PLAZA,QUERETARO,2023-09-19,0,6,2,1,0,-
DIARIA,PLAZA,QUERETARO,2023-09-20,0,24,2,0,0,-
DIARIA,PLAZA,QUERETARO,2023-09-21,0,22,2,0,4,-
DIARIA,PLAZA,QUERETARO,2023-09-22,0,15,3,2,4,-
DIARIA,PLAZA,QUERETARO,2023-09-23,0,11,2,4,4,-
DIARIA,PLAZA,QUERETARO,2023-09-24,0,3,1,0,2,-
DIARIA,PLAZA,QUERETARO,2023-09-25,0,7,1,0,3,-
DIARIA,PLAZA,QUERETARO,2023-09-26,0,7,0,2,5,-
DIARIA,PLAZA,QUERETARO,2023-09-27,0,10,2,1,1,-
DIARIA,PLAZA,QUERETARO,2023-09-28,0,10,0,1,2,-
DIARIA,PLAZA,QUERETARO,2023-09-29,0,10,2,0,1,-
DIARIA,PLAZA,QUERETARO,2023-09-30,0,5,0,0,3,-
DIARIA,PLAZA,QUERETARO,2023-10-01,0,6,2,2,1,-
DIARIA,PLAZA,QUERETARO,2023-10-02,0,8,1,5,3,-
DIARIA,PLAZA,QUERETARO,2023-10-03,0,7,0,2,1,-
DIARIA,PLAZA,QUERETARO,2023-10-04,0,13,1,1,1,-
DIARIA,PLAZA,QUERETARO,2023-10-05,0,10,2,2,0,-
DIARIA,PLAZA,QUERETARO,2023-10-06,0,2,0,1,1,-
DIARIA,PLAZA,QUERETARO,2023-10-07,0,7,1,0,0,-
DIARIA,PLAZA,QUERETARO,2023-10-08,0,1,0,1,1,-
DIARIA,PLAZA,REYNOSA,2022-10-09,4,0,0,0,0,0.032520325203252
DIARIA,PLAZA,REYNOSA,2022-10-10,13,0,0,0,0,0.0935251798561151
DIARIA,PLAZA,REYNOSA,2022-10-11,6,0,0,0,0,0.0372670807453416
DIARIA,PLAZA,REYNOSA,2022-10-12,4,0,0,0,0,0.0258064516129032
DIARIA,PLAZA,REYNOSA,2022-10-13,9,0,0,0,0,0.06
DIARIA,PLAZA,REYNOSA,2022-10-14,11,0,0,0,0,0.0604395604395604
DIARIA,PLAZA,REYNOSA,2022-10-15,5,0,0,0,0,0.0248756218905473
DIARIA,PLAZA,REYNOSA,2022-10-16,12,0,0,0,0,0.0833333333333333
DIARIA,PLAZA,REYNOSA,2022-10-17,7,0,0,0,0,0.0476190476190476
DIARIA,PLAZA,REYNOSA,2022-10-18,6,0,0,0,0,0.0372670807453416
DIARIA,PLAZA,REYNOSA,2022-10-19,6,0,0,0,0,0.0397350993377483
DIARIA,PLAZA,REYNOSA,2022-10-20,12,0,0,0,0,0.0674157303370786
